Current_State,Recommended_Action,Predicted_Next_State,Reward,Projected_Energy_Saving (%),Confidence (%),Confidence_Level
0.4-0.0-0.5,Check Equipment,"(0.3, 0.0, 0.5)",0.0,25.0,100,High
